Accuracy,Precision,Recall,F1-score,ROC-AUC,PR-AUC,Brier Score
0.883617193836172,0.591002044989775,0.7686170212765957,0.6682080924855491,0.9291140690216839,0.7257668220824518,0.08540556366440424
0.8860502838605029,0.6086105675146771,0.7933673469387755,0.6888150609080842,0.9265579182492669,0.7517983897597235,0.08564919591638562
0.8718572587185726,0.5779467680608364,0.7638190954773869,0.658008658008658,0.914202297755703,0.7199543189763236,0.09434589579251271
0.8771289537712895,0.5931174089068826,0.7417721518987341,0.6591676040494938,0.9255639970906246,0.7592230041816401,0.08541501217649708
0.8868613138686131,0.5938864628820961,0.7452054794520548,0.660996354799514,0.9148116030852887,0.6864998847858964,0.08673961663079366
0.8888888888888888,0.6122448979591837,0.78125,0.6864988558352403,0.9367432656900416,0.7545154911343166,0.0795724244879891
0.8828061638280617,0.6417322834645669,0.7528868360277137,0.6928799149840595,0.9234455957077733,0.752086550018642,0.0872689819002777
0.8779399837793999,0.5893909626719057,0.7653061224489796,0.6659267480577137,0.9233636077381773,0.7241326066733249,0.08939370513148055
0.8714517437145174,0.558648111332008,0.7473404255319149,0.6393629124004551,0.9219917540466253,0.7269720260135255,0.09096005756257047
0.8868613138686131,0.59026369168357,0.7907608695652174,0.6759581881533101,0.9242951361545158,0.7294417306914542,0.08429734826924372
0.8884833738848338,0.6204238921001927,0.805,0.7007616974972797,0.9290573572120038,0.7681615105888998,0.08439407577493983
0.870235198702352,0.5636363636363636,0.7284595300261096,0.6355353075170843,0.9162159418091751,0.7223897782320595,0.09162186459951466
0.8848337388483374,0.5738396624472574,0.768361581920904,0.6570048309178744,0.925386010529019,0.7157608498541945,0.085634598271944
0.8828061638280617,0.6342857142857142,0.7744186046511627,0.6973821989528796,0.9224916617170009,0.7487080493314712,0.08867747867442348
0.8921330089213301,0.6526104417670683,0.777511961722488,0.7096069868995634,0.930217834180622,0.7786282716500574,0.0816555872146406
0.8763179237631792,0.5447154471544715,0.7679083094555874,0.6373365041617123,0.9171923831231146,0.684227315139956,0.09090161573110696
0.8734793187347932,0.5869158878504673,0.7753086419753087,0.6680851063829787,0.9191438891584451,0.7203777506065941,0.09267643861051307
0.8819951338199513,0.5878661087866108,0.7493333333333333,0.6588511137162955,0.9197105053403476,0.7159763410584112,0.08885711029816534
